customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback,feedback_length,word_count,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,sentiment_flag,service_count,avg_charges_per_month,is_high_value_customer,is_new_customer,tenure_x_charges,sentiment_x_charges
295,0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4707.1,0,i have been a customer with this company for almost 4 years now and i have been very satisfied with the service provided the fiber optic internet service has been reliable and fast with minimal downtime the monthly charges are reasonable for the quality of service received i appreciate the convenience of paying with electronic check and have had no issues with billing overall i have no complaints and would recommend this company to others,442,75,0.126,0.051,0.823,0.7392,1,6,100.15106382978725,1,0,4723.5,74.2896
832,1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,89.9,5450.7,0,i have been a customer with this company for 5 years now and i am extremely satisfied with their service the fiber optic internet is fast and reliable and the automatic bank transfer payment method makes it convenient for me to pay my monthly bill the monthly charges of 89 9 are reasonable for the quality of service i receive i have had no issues with my internet connection and have not experienced any reason to consider switching providers overall i would highly recommend this company to others looking for a reliable internet service provider,549,95,0.058,0.056,0.886,0.2928,1,4,90.845,1,0,5394.0,26.32272
358,1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,42.1,2962.0,0,i have been a customer with this company for 6 years now and i am extremely satisfied with the service the monthly charges are very reasonable at 42 1 and i appreciate the convenience of the automatic bank transfer payment method the dsl internet service has been reliable and i have never experienced any issues with connectivity overall i have had a positive experience and would highly recommend this company to others,421,72,0.15,0.026,0.824,0.8775,1,6,41.138888888888886,0,0,3031.2000000000003,36.94275
374,0,0,1,1,18,1,0,0,0,0,2,2,0,0,1,1,1,54.4,957.1,0,i have been a customer with this dsl provider for 18 months now and i have been very satisfied with the service the monthly charges are reasonable at 54 4 and i appreciate the convenience of automatic credit card payments i have not experienced any issues with the service and have had no reason to consider churning overall i am happy with my experience and would recommend this provider to others,398,71,0.176,0.052,0.772,0.8832,1,4,53.172222222222224,0,0,979.1999999999999,48.046079999999996
4043,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,0,2,94.4,857.25,1,i cancelled my service after 9 months due to moving to a new area the fiber optic internet service was reliable and fast but i found the monthly charges of 94 4 to be a bit steep compared to other providers in the area the option to pay with an electronic check was convenient and hassle free overall i was satisfied with the service but ultimately decided to switch to a more affordable provider,396,74,0.098,0.069,0.832,0.6597,1,4,95.25,0,0,849.6,62.27568
3609,0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,1,2,75.3,244.1,0,i have been a customer with this dsl internet service provider for 3 months now on a month to month contract i have been satisfied with the service so far and have not experienced any issues that would cause me to consider churning the monthly charges of 75 3 are reasonable for the internet speed and reliability i am receiving i appreciate the convenience of paying through electronic check overall i am happy with my experience and plan to continue using this service,470,83,0.102,0.023,0.875,0.7964,1,8,81.36666666666666,0,1,225.89999999999998,59.96892
6090,1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,78.9,3650.35,0,i have been a customer with this company for 47 months and have been very satisfied with their service the fiber optic internet service has been reliable and fast and i have had no issues with billing or payments using electronic check the monthly charges of 78 9 are reasonable for the quality of service provided i have no plans to churn and will continue to be a loyal customer,380,70,0.08,0.084,0.837,0.1761,1,2,77.66702127659575,0,0,3708.3,13.894290000000002
2382,0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,79.2,2497.2,0,i have been a loyal customer with this internet provider for over two and a half years now and i have had a positive experience overall the dsl internet service has been reliable and consistent during my time with them i appreciate the option to pay by mailing a check as it is convenient for me the monthly charges are reasonable at 79 2 considering the quality of service i receive i have no complaints and am satisfied with my internet provider,447,82,0.156,0.038,0.807,0.8992,1,10,80.55483870967741,0,0,2455.2000000000003,71.21664
2215,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,20.15,930.9,0,i have been a loyal customer with this company for 50 months now and have been satisfied with the service overall the automatic bank transfer payment method is convenient and hassle free however i do wish there was an option for internet service as part of my package other than that the monthly charges of 20 15 for a two year contract are reasonable overall i am happy with my experience with this company,407,74,0.182,0.025,0.793,0.926,1,6,18.618,0,0,1007.4999999999999,18.6589
5262,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,887.35,0,i have been a customer with this company for 10 months now and i am very satisfied with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the monthly charges of 79 85 are reasonable for the quality of service provided i appreciate being able to pay by mailing a check as it is my preferred method of payment overall i have no complaints and am happy to continue using this company for my internet service,455,85,0.123,0.06,0.817,0.7936,1,4,88.735,0,0,798.5,63.368959999999994
1562,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,49.05,49.05,0,i have been using the dsl internet service for a month now and i am satisfied with the speed and reliability the monthly charges of 49 05 are reasonable for the service provided i appreciate being able to pay with a mailed check as it is convenient for me overall i am happy with the service and do not plan on churning anytime soon,332,64,0.128,0.049,0.823,0.7717,1,2,49.05,0,1,49.05,37.851885
501,0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,2,20.4,1090.65,0,i have been a customer with this company for over four years now and have been satisfied with the service overall the monthly charges are reasonable at 20 4 and i appreciate being able to pay with electronic check the lack of internet service is not an issue for me as i have alternative options overall i have had a positive experience and would recommend this company to others,379,69,0.146,0.073,0.781,0.7783,1,6,20.974038461538463,0,0,1060.8,15.87732
1272,1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,111.6,7099.0,0,i have been a customer with this company for over five years now and i have been extremely satisfied with the service the fiber optic internet is fast and reliable and i have never experienced any issues with connectivity the automatic bank transfer payment method is convenient and hassle free the monthly charges are reasonable for the quality of service that i receive overall i have no complaints and would highly recommend this company to others,450,76,0.135,0.025,0.84,0.8535,1,10,110.921875,1,0,7142.4,95.2506
5697,1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,24.25,1424.6,0,i have been a customer with this company for over five years now and i have been very satisfied with the service the automatic bank transfer payment method makes it convenient for me to pay my bill on time every month even though i do not have internet service with them the monthly charges of 24 25 for my other services are very reasonable i have no plans to leave this company anytime soon,392,74,0.039,0.087,0.873,-0.204,-1,6,22.97741935483871,0,0,1503.5,-4.947
3994,0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,64.5,177.4,0,i have been a customer with this dsl internet service provider for 3 months now on a month to month contract i have been satisfied with the service so far and have not experienced any issues with connectivity or speed the automatic bank transfer for payment has been convenient and hassle free the monthly charges of 64 5 are reasonable for the service provided overall i am happy with my experience and do not plan on switching to another provider,448,80,0.111,0.024,0.865,0.8271,1,6,59.13333333333333,0,1,193.5,53.34795
1836,0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,2,110.5,6139.5,0,i have been a customer with this company for 56 months now and have been really satisfied with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the monthly charges are reasonable at 110 5 and the electronic check payment method is convenient for me overall i am happy with my service and have no plans to churn in the near future,381,71,0.086,0.082,0.832,0.3167,1,10,109.63392857142857,1,0,6188.0,34.995349999999995
4550,0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,55.65,2688.85,0,i have been with this dsl service provider for 46 months now and i have been overall satisfied with the service the monthly charges of 55 65 are reasonable for the internet speed and reliability i receive i appreciate the convenience of the automatic credit card payment method as it ensures that my bills are always paid on time i have not experienced any issues or outages that would make me consider switching providers overall i would recommend this service to others looking for a reliable and affordable internet option,525,90,0.108,0.021,0.87,0.8176,1,2,58.45326086956521,0,0,2559.9,45.49944
3970,0,0,1,1,8,1,0,0,2,2,0,0,0,0,0,0,3,54.65,482.25,0,i have been a customer with this company for 8 months now and i am very satisfied with the service the monthly charges are reasonable at 54 65 and the dsl internet service has been reliable i appreciate the flexibility of the month to month contract as it gives me the option to easily cancel if needed i also prefer paying by mailed check and have had no issues with the payment process overall i am happy with my experience as a customer and have no plans to churn,466,89,0.139,0.083,0.778,0.7778,1,4,60.28125,0,0,437.2,42.50677
108,1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,74.75,2111.3,0,i have been a customer with this dsl service provider for 30 months now and i have been very satisfied with the service the monthly charges are reasonable at 74 75 and the payment method of electronic check is convenient for me the fact that i am on a month to month contract gives me the flexibility i need overall i have had no issues with the service and have no plans to churn i would highly recommend this provider to others,429,82,0.091,0.072,0.837,0.4188,1,8,70.37666666666668,0,0,2242.5,31.3053
2731,0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,1216.6,0,i have been a customer with this company for 45 months now and i have been satisfied with the service the monthly charges are reasonable at 25 9 and i appreciate the convenience of automatic payments with my credit card i do not have internet service with this provider but overall i have had no issues with their service i have not experienced any reason to consider canceling my contract,389,70,0.074,0.058,0.868,0.0516,1,6,27.035555555555554,0,0,1165.5,1.3364399999999999
4191,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,79.35,79.35,1,i recently signed up for fiber optic internet service with this provider on a month to month contract unfortunately after only one month of service i decided to cancel due to some unexpected circumstances the monthly charges of 79 35 were reasonable for the speed and reliability of the internet service i appreciated being able to pay with electronic check as it was convenient and easy to set up overall my experience with this provider was positive and i would consider signing up again in the future,503,87,0.1,0.081,0.819,0.5994,1,2,79.35,0,1,79.35,47.56239
5766,0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,50.55,565.35,0,i have been a customer with this company for almost a year now and i have been very satisfied with the service the dsl internet works well for my needs and i have not experienced any issues with connectivity the monthly charges are reasonable at 50 55 and i appreciate the option to pay with electronic check overall i have had a positive experience and i would recommend this service to others,394,72,0.17,0.042,0.788,0.8883,1,6,51.39545454545455,0,0,556.05,44.90356499999999
6488,0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,75.15,496.9,1,i recently switched internet providers after being with this company for 7 months on a month to month contract the monthly charges of 75 15 were reasonable for the fiber optic service i received the automatic bank transfer payment method was convenient and hassle free however despite the quality of the service i decided to churn because i found a better deal with another provider overall i had a positive experience with this company and would recommend them to others looking for reliable internet service,509,85,0.13,0.022,0.847,0.8807,1,2,70.98571428571428,0,0,526.0500000000001,66.184605
6989,0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,103.8,4327.5,0,i have been a customer with this company for 42 months now and have been very satisfied with the fiber optic internet service the monthly charges of 103 8 are reasonable for the speed and reliability that i receive i appreciate the convenience of the automatic bank transfer payment method overall i have had no issues with the service and have not had any reason to consider switching providers,395,69,0.077,0.057,0.866,0.3597,1,10,103.03571428571429,1,0,4359.599999999999,37.33686
202,0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,20.15,973.35,0,i have been a customer with this company for almost four years now and i have never experienced any issues with my service or billing the automatic bank transfer payment method is convenient and ensures that i never miss a payment even though i do not have internet service with this company i am happy with the 20 15 monthly charges for the services i do receive overall i am satisfied with my experience and have no plans to churn in the near future,451,84,0.087,0.047,0.866,0.5638,1,6,19.864285714285714,0,0,987.3499999999999,11.36057
3100,1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.3,918.75,0,i have been a customer with this company for 9 months now and i am very happy with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the monthly charges are reasonable at 99 3 and i appreciate the convenience of the automatic credit card payment method overall i have had a positive experience with this company and have no plans to switch providers,400,73,0.151,0.076,0.773,0.8122,1,6,102.08333333333333,0,0,893.6999999999999,80.65146
3376,0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,62.15,2215.45,0,i have been a customer with this company for 35 months now and have not experienced any issues with churn i have a one year contract with a monthly charge of 62 15 for dsl internet service i appreciate the convenience of automatic bank transfers for payment overall i am satisfied with the service and would recommend it to others,330,60,0.123,0.0,0.877,0.7906,1,4,63.29857142857142,0,0,2175.25,49.13579
1258,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1057.0,0,i have been a customer with this company for 4 years now and i have been very satisfied with their service the automatic bank transfer payment method is convenient and hassle free although i do not use their internet service the monthly charges of 20 65 for my contract type are reasonable overall i have had no reason to consider churning and i am happy to continue with this company,384,70,0.127,0.054,0.819,0.7778,1,6,22.020833333333332,0,0,991.1999999999999,16.06157
1920,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.95,927.1,0,i have been a customer with this company for almost 4 years now and i have been very satisfied with the service the monthly charges are very reasonable at 19 95 and i appreciate the option to pay by mailed check even though i do not have internet service with this company i have never experienced any issues with my contract or billing overall i am happy with my experience as a long time customer,398,75,0.114,0.042,0.843,0.7902,1,6,20.15434782608696,0,0,917.6999999999999,15.76449
2103,1,0,1,0,29,0,1,0,0,0,0,0,2,0,0,0,3,33.75,1009.25,0,i have been a customer with this dsl internet provider for almost 2 and a half years now on a month to month contract i have never experienced any issues with my service and have not had any reason to consider leaving the monthly charge of 33 75 is very reasonable for the reliable internet connection i receive i prefer to pay by mailed check and have always had smooth transactions with this payment method overall i am very satisfied with my experience with this provider and would highly recommend them to others,516,93,0.061,0.014,0.925,0.669,1,2,34.80172413793103,0,0,978.75,22.578750000000003
3345,1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,82.05,2570.2,0,i have been a customer with this company for 30 months now and have been very satisfied with the service the fiber optic internet service is fast and reliable and i appreciate the convenience of automatic bank transfers for payment the monthly charges of 82 05 are reasonable for the quality of service provided i have had no issues with churn and overall i am happy with my experience as a month to month customer,414,75,0.113,0.051,0.835,0.7346,1,4,85.67333333333333,1,0,2461.5,60.27393
1663,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.7,74.7,0,i have been a customer with this fiber optic internet service provider for just one month now and so far i am extremely satisfied with the service the speeds are consistent and reliable and i have not experienced any issues with connectivity the monthly charges of 74 7 are reasonable for the quality of service i am receiving i appreciate the convenience of being able to pay with electronic check overall i am happy with my decision to switch to this provider and plan on continuing with their service in the future,517,92,0.095,0.035,0.87,0.7902,1,2,74.7,0,1,74.7,59.02794
5137,1,0,1,1,66,1,2,0,2,0,2,2,2,2,2,1,3,84.0,5714.25,0,i have been a customer with this company for over 5 years now and i have been very satisfied with the service the dsl internet service has been reliable and the monthly charges are reasonable i prefer to pay by mailed check and have not had any issues with billing overall i am happy with my experience and have no plans to churn,329,63,0.096,0.081,0.823,0.4754,1,10,86.57954545454545,1,0,5544.0,39.9336
4305,0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,111.05,7107.0,0,i have been a customer with this company for over five years and i am extremely satisfied with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the automatic payment method makes it convenient for me to pay my bill on time each month the monthly charges are reasonable for the quality of service i receive i have no plans to switch providers as i am very happy with the service i am receiving,444,83,0.077,0.086,0.837,0.2928,1,10,109.33846153846154,1,0,7218.25,32.51544
6945,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,7459.05,0,i have been a satisfied customer with this internet service provider for the past six years the fiber optic connection has been reliable and fast with minimal disruptions the automatic bank transfer payment method is convenient and hassle free although the monthly charges are on the higher side at 100 9 i believe the quality of service justifies the cost overall i have no complaints and would recommend this provider to others,429,72,0.133,0.055,0.811,0.7475,1,8,103.59791666666666,1,0,7264.8,75.42275000000001
6099,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,78.95,927.35,1,i recently canceled my service with this provider after being with them for 12 months on a month to month contract while the internet service itself was reliable and fast i found the monthly charges of 78 95 to be a bit steep compared to other options in the market additionally i had some issues with the payment method being an electronic check as it was not as convenient as other payment options available overall i decided to switch to a different provider that offered a more affordable plan and better payment options,524,93,0.03,0.022,0.948,0.2023,1,2,77.27916666666667,0,0,947.4000000000001,15.971585000000001
6908,1,0,1,1,71,1,2,0,2,2,0,2,0,0,1,1,1,66.85,4748.7,0,i have been a loyal customer of this company for over 6 years now and i have been very satisfied with the dsl internet service they provide the monthly charges are reasonable at 66 85 and i appreciate the convenience of automatic credit card payments i have never experienced any issues with connectivity or billing so overall i am very happy with my service i have no intention of switching providers anytime soon,414,73,0.181,0.05,0.769,0.9039,1,6,66.8830985915493,0,0,4746.349999999999,60.425715
173,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,113.85,1,i recently canceled my service with this company after being a customer for 5 months i was on a month to month contract with a monthly charge of 21 05 i did not have internet service with them i always paid my bill by mailing a check overall i was satisfied with the service during my time as a customer but ultimately decided to switch to a different provider for better internet options,388,73,0.075,0.0,0.925,0.6956,1,6,22.77,0,1,105.25,14.642380000000001
2249,1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,21.0,1107.2,0,i have been a customer with this company for over four years now and have been satisfied with the service the automatic bank transfer payment method has been convenient and hassle free even though i do not have internet service with this provider i have found the 21 0 monthly charges to be reasonable for the services i do receive overall i have had a positive experience and would recommend this company to others,415,74,0.146,0.025,0.828,0.8779,1,6,21.292307692307695,0,0,1092.0,18.4359
3208,0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,98.5,2514.5,1,i have been a customer with this company for 25 months and unfortunately i have decided to churn the monthly charges of 98 5 for fiber optic internet service were reasonable but i had issues with the reliability of the service i also found the payment method of electronic check to be inconvenient at times overall i was not completely satisfied with my experience and have decided to switch to another provider,411,72,0.0,0.125,0.875,-0.8259,-1,8,100.58,1,0,2462.5,-81.35114999999999
4530,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0,i recently signed up for a month to month contract with this company and have been pleased with the service so far the monthly charges are very reasonable at 20 2 and i appreciate the flexibility of being able to cancel at any time i do not use their internet service but have been paying through mailed checks without any issues overall i am satisfied with my experience as a customer,385,71,0.119,0.039,0.841,0.7311,1,6,20.2,0,1,20.2,14.76822
2575,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,19.45,0,i have been a customer with this company for one month now and so far i am very satisfied the month to month contract option is convenient for me and the monthly charges of 19 45 are affordable i do not have internet service with this company so i cannot comment on that aspect i find the electronic check payment method easy to use and have had no issues with it overall i am happy with my experience so far and have no complaints,431,84,0.127,0.046,0.828,0.8249,1,6,19.45,0,1,19.45,16.044304999999998
5064,1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3605.6,0,i have been a customer with this company for 38 months now and i am very satisfied with the service the fiber optic internet service has been reliable and fast and i have not experienced any issues with connectivity the automatic bank transfer payment method is convenient and hassle free although the monthly charges are on the higher side at 95 0 i believe the quality of service justifies the cost overall i have had a positive experience and would recommend this company to others,484,85,0.132,0.022,0.846,0.8858,1,6,94.88421052631578,1,0,3610.0,84.151
3835,0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,45.55,3027.25,0,i have been a loyal customer of this internet service provider for over five years now i have been on a one year contract with monthly charges of 45 55 for dsl internet service i appreciate the convenience of automatic bank transfers for payment as it ensures that my bill is always paid on time i have had no issues with churn and overall i am satisfied with the service provided,380,71,0.109,0.054,0.837,0.6486,1,6,45.86742424242424,0,0,3006.2999999999997,29.543729999999996
2233,1,0,1,0,68,1,2,1,0,2,2,2,2,2,2,1,0,110.0,7611.85,1,i have been a customer with this company for 68 months on a two year contract with monthly charges of 110 i have been using their fiber optic internet service and have been satisfied with the speed and reliability however i recently decided to churn as i found a better deal with another provider the automatic bank transfer payment method was convenient and hassle free overall i had a positive experience with this company but ultimately decided to switch due to better pricing options,487,84,0.132,0.017,0.851,0.8625,1,10,111.93897058823529,1,0,7480.0,94.875
4386,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,24.3,100.2,0,i have been a customer with this company for 5 months now and i have been very satisfied with the dsl internet service they provide the monthly charges are very reasonable at 24 3 and i appreciate the flexibility of the month to month contract i also prefer paying by mailed check and the process has been smooth so far overall i have had a positive experience with this company and i have no plans to churn anytime soon,420,79,0.132,0.048,0.819,0.8173,1,0,20.04,0,1,121.5,19.860390000000002
4782,0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,7303.05,0,i have been a customer with this internet service provider for 6 years now and i have had a great experience with them the fiber optic internet service has been reliable and fast allowing me to stream videos work from home and stay connected with friends and family without any interruptions the monthly charges are reasonable at 104 15 and i appreciate the convenience of paying with electronic check overall i am satisfied with the service and have no plans to churn anytime soon,481,84,0.155,0.045,0.8,0.8924,1,8,101.43125,1,0,7498.8,92.94346
6863,0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,927.65,0,i have been a customer with this company for over 2 and a half years now and have had a great experience overall the dsl internet service has been reliable and consistent and the monthly charges are very reasonable at 30 15 i appreciate being able to pay with a mailed check as it s a convenient option for me i have not experienced any issues with the service or billing so i have no reason to consider churning overall i am satisfied with my experience as a customer,468,89,0.097,0.061,0.842,0.6845,1,2,28.9890625,0,0,964.8,20.637674999999998
6067,1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,94.35,3921.3,0,i have been a loyal customer with this company for over three and a half years now and have been very satisfied with their fiber optic internet service the speed and reliability have been excellent and i have had no issues with connectivity the monthly charges are reasonable for the quality of service provided i appreciate being able to pay by mailed check as it is convenient for me overall i have no complaints and would highly recommend this company to others,464,82,0.183,0.059,0.758,0.9177,1,4,91.19302325581396,1,0,4057.0499999999997,86.58499499999999
1968,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1363.25,0,i have been a customer with this company for 6 years now and have been satisfied with the service overall the automatic credit card payment option makes it convenient for me to pay my bill on time every month i do wish they offered internet service but i have been able to make do without it the monthly charges are reasonable at 19 4 and i appreciate that my contract is only for two years giving me some flexibility overall i have no complaints and would recommend this company to others,489,91,0.202,0.036,0.762,0.9484,1,6,18.93402777777778,0,0,1396.8,18.39896
327,1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,96.75,5238.9,1,i was a loyal customer with this company for over 4 years but unfortunately had to cancel my service due to moving to a new area i was on a month to month contract and paid my monthly charges of 96 75 via electronic check the fiber optic internet service was reliable and fast and i never had any major issues with connectivity overall i was satisfied with the service during my time as a customer,397,76,0.068,0.097,0.835,-0.3612,-1,6,95.25272727272727,1,0,5321.25,-34.9461
3173,0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,57.95,3042.25,0,i have been a customer with this dsl internet service provider for over four years now and i am extremely satisfied with their service the monthly charges of 57 95 are reasonable for the reliable internet connection i receive the automatic payment method with my credit card makes the billing process convenient and hassle free i have never experienced any issues with the service and have no plans to churn overall i highly recommend this provider for their consistent and affordable internet service,501,83,0.127,0.046,0.827,0.8169,1,6,58.50480769230769,0,0,3013.4,47.339355
4055,0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,91.65,3954.1,0,i have been a loyal customer with this company for over 3 years now and i have been very satisfied with their service the fiber optic internet service has been reliable and fast and the monthly charges are reasonable at 91 65 i appreciate the convenience of paying with electronic check and have had no issues with billing or payments overall i have had a positive experience with this company and would recommend them to others,428,76,0.17,0.049,0.781,0.8932,1,6,91.95581395348837,1,0,3940.9500000000003,81.86178000000001
3419,0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.5,2868.15,1,i was a customer of this company for 37 months and overall i was satisfied with their fiber optic internet service however i ultimately decided to churn because i found a better deal with another provider the monthly charges of 76 5 were reasonable for the quality of service i received i appreciated being able to pay with electronic check as it was convenient and easy to manage if the company offered more competitive pricing or promotions for long term customers i may have stayed with them overall i would recommend their service to others looking for reliable internet service,582,100,0.147,0.031,0.822,0.9168,1,0,77.51756756756757,0,0,2830.5,70.1352
3735,0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,3423.5,0,i have been a customer with this company for over five years and have been satisfied with the dsl internet service they provide the monthly charges are reasonable at 54 6 and i appreciate the convenience of paying through electronic check i have had no issues with churn and plan to continue using their services in the future,326,58,0.086,0.067,0.846,0.296,1,8,53.4921875,0,0,3494.4,16.1616
2142,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,248.4,0,i have been a customer with this internet service provider for 3 months now and i am very satisfied with the service the fiber optic internet is incredibly fast and reliable and i have not experienced any issues with connectivity so far the monthly charges of 89 85 are reasonable for the quality of service that i am receiving i appreciate being able to pay with electronic check as it is convenient and easy to manage overall i have no complaints and would recommend this provider to others,492,88,0.137,0.036,0.827,0.8736,1,6,82.8,0,1,269.54999999999995,78.49296
6732,0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,1126.35,0,i have been a loyal customer for 3 years now and have never experienced any issues with my dsl internet service the automatic bank transfer for payment is convenient and hassle free the monthly charges are very reasonable at 31 05 overall i am satisfied with the service and have no plans of switching providers,311,55,0.145,0.068,0.787,0.7096,1,2,31.287499999999998,0,0,1117.8,22.03308
3763,0,0,1,1,10,1,2,1,2,0,0,0,2,2,0,1,2,100.25,1064.65,1,i recently canceled my service with this provider after being a customer for 10 months i was on a month to month contract and was paying 100 25 per month for fiber optic internet service the payment method i used was electronic check overall i was satisfied with the speed and reliability of the internet service however i found that the monthly charges were a bit higher than what i was willing to pay additionally i experienced some issues with customer service and billing that ultimately led me to switch to a different provider i would recommend this provider for their quality of service but would caution potential customers to be aware of any billing discrepancies and to closely monitor their charges,709,122,0.029,0.043,0.928,-0.1901,-1,6,106.465,0,0,1002.5,-19.057525
5961,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,835.15,0,i have been a loyal customer of this company for over three years now and i have been satisfied with the service they provide even though i do not have internet service with them i appreciate the affordable monthly charges and the option to pay by mailing a check i have had no issues with the company and have no plans to switch providers in the near future overall i am a happy customer,388,74,0.143,0.092,0.766,0.7506,1,6,20.36951219512195,0,0,846.65,15.49989
6644,1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,85.2,2151.6,0,i have been a customer with this company for 27 months now and i have been extremely satisfied with the service the fiber optic internet service has been reliable and fast with no issues or interruptions the automatic credit card payment method makes it convenient for me to pay my monthly charges of 85 2 without having to worry about late fees overall i have had a great experience and have no complaints,406,73,0.193,0.066,0.741,0.9004,1,4,79.68888888888888,1,0,2300.4,76.71408
745,0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,5515.45,0,i have been a customer with this company for over 4 and a half years now and have been very satisfied with the fiber optic internet service the automatic credit card payment method has been convenient and hassle free the monthly charges are reasonable for the quality of service provided i have not experienced any issues with the service or billing so i have had no reason to consider switching providers overall i would highly recommend this company to others looking for reliable internet service,499,85,0.124,0.045,0.831,0.8169,1,6,98.49017857142857,1,0,5588.8,81.52662
2032,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,112.75,0,i have been a customer with this company for 6 months now and i am pleased to say that i have not experienced any issues with their service even though i do not have internet service with them i appreciate the affordable monthly charges of 20 7 i also like the flexibility of the month to month contract type i prefer to pay by mailed check and have had no problems with their payment process overall i am satisfied with my experience as a customer and would recommend this company to others,491,92,0.173,0.033,0.794,0.9268,1,6,18.791666666666668,0,0,124.19999999999999,19.184759999999997
274,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.4,229.55,1,i recently switched to this company for their fiber optic internet service but unfortunately i had to churn after only 3 months the monthly charges were reasonable at 74 4 and i appreciated the convenience of the electronic check payment method however i experienced frequent outages and slow speeds during my short tenure with them i was hoping for a more reliable and consistent internet connection so i ultimately decided to cancel my service i would recommend this company to others only if they can guarantee a more stable and reliable internet service,557,93,0.155,0.075,0.77,0.8717,1,0,76.51666666666667,0,1,223.20000000000002,64.85448000000001
